Case ID;concept:name;Complete Timestamp;Resource;(case) AMOUNT_REQ
186721;A_PREACCEPTED;18.11.2011 07:36;10910;7500
186721;A_DECLINED;18.11.2011 09:29;10910;7500
186724;A_SUBMITTED;17.11.2011 18:46;112;1000
186724;A_PARTLYSUBMITTED;17.11.2011 18:46;112;1000
186724;A_DECLINED;18.11.2011 07:35;10939;1000
186727;A_SUBMITTED;17.11.2011 18:48;112;5000
186727;A_PARTLYSUBMITTED;17.11.2011 18:48;112;5000
186727;A_PREACCEPTED;17.11.2011 18:48;112;5000
186727;A_DECLINED;2011/11/18 16:34:58.002;11122;5000
186730;A_SUBMITTED;17.11.2011 18:49;112;4000
186730;A_PARTLYSUBMITTED;2011/11/17 18:49:55.087;112;4000
186730;A_DECLINED;18.11.2011 07:29;10939;4000
186733;A_SUBMITTED;17.11.2011 18:54;112;2000
186733;A_PARTLYSUBMITTED;17.11.2011 18:54;112;2000
186733;A_DECLINED;17.11.2011 18:54;112;2000
186736;A_SUBMITTED;17.11.2011 18:56;112;10000
186736;A_PARTLYSUBMITTED;17.11.2011 18:56;112;10000
186736;A_DECLINED;17.11.2011 18:57;112;10000
186739;A_SUBMITTED;17.11.2011 19:01;112;60000
186739;A_PARTLYSUBMITTED;17.11.2011 19:01;112;60000
186739;A_PREACCEPTED;17.11.2011 19:02;112;60000
186739;A_ACCEPTED;18.11.2011 08:43;11169;60000
186739;A_FINALIZED;18.11.2011 08:45;11169;60000
186739;A_REGISTERED;06.12.2011 07:24;10609;60000
186739;A_APPROVED;06.12.2011 07:24;10609;60000
186739;A_ACTIVATED;06.12.2011 07:24;10609;60000
186742;A_SUBMITTED;17.11.2011 19:02;112;3500
186742;A_PARTLYSUBMITTED;17.11.2011 19:02;112;3500
186742;A_DECLINED;2011/11/18 07:37:23.035;10939;3500
186745;A_SUBMITTED;17.11.2011 19:12;112;2500
186745;A_PARTLYSUBMITTED;2011/11/17 19:12:40.055;112;2500
186745;A_DECLINED;17.11.2011 19:13;112;2500
186748;A_SUBMITTED;17.11.2011 19:18;112;2500
186748;A_PARTLYSUBMITTED;2011/11/17 19:18:04.005;112;2500
186748;A_DECLINED;17.11.2011 19:18;112;2500
186751;A_SUBMITTED;17.11.2011 19:25;112;2000
186751;A_PARTLYSUBMITTED;2011/11/17 19:25:50.067;112;2000
186751;A_PREACCEPTED;17.11.2011 19:26;112;2000
186751;A_ACCEPTED;18.11.2011 07:37;10932;2000
186751;A_FINALIZED;18.11.2011 07:40;10932;2000
186751;A_CANCELLED;24.11.2011 07:15;10982;2000
186754;A_SUBMITTED;17.11.2011 19:28;112;3000
186754;A_PARTLYSUBMITTED;17.11.2011 19:28;112;3000
186754;A_DECLINED;2011/11/17 19:28:37.059;112;3000
186757;A_SUBMITTED;17.11.2011 19:52;112;15000
186757;A_PARTLYSUBMITTED;2011/11/17 19:52:58.084;112;15000
186757;A_PREACCEPTED;18.11.2011 07:25;11169;15000
186757;A_ACCEPTED;19.11.2011 08:49;11000;15000
186757;A_FINALIZED;19.11.2011 08:53;11000;15000
186757;A_APPROVED;19.12.2011 05:37;10809;15000
186757;A_ACTIVATED;19.12.2011 05:37;10809;15000
186757;A_REGISTERED;19.12.2011 05:37;10809;15000
186760;A_SUBMITTED;17.11.2011 20:07;112;3500
186760;A_PARTLYSUBMITTED;17.11.2011 20:07;112;3500
186760;A_DECLINED;17.11.2011 20:07;112;3500
186763;A_SUBMITTED;17.11.2011 20:09;112;20000
186763;A_PARTLYSUBMITTED;17.11.2011 20:09;112;20000
186763;A_PREACCEPTED;17.11.2011 20:10;112;20000
186763;A_ACCEPTED;18.11.2011 09:49;10939;20000
186763;A_FINALIZED;18.11.2011 09:57;10939;20000
186763;A_CANCELLED;01.01.2012 06:15;112;20000
186766;A_SUBMITTED;17.11.2011 20:12;112;5000
186766;A_PARTLYSUBMITTED;17.11.2011 20:12;112;5000
186766;A_DECLINED;17.11.2011 20:13;112;5000
186769;A_SUBMITTED;17.11.2011 20:20;112;3722
186769;A_PARTLYSUBMITTED;17.11.2011 20:20;112;3722
186769;A_DECLINED;18.11.2011 07:11;11169;3722
186772;A_SUBMITTED;17.11.2011 20:22;112;10000
186772;A_PARTLYSUBMITTED;17.11.2011 20:22;112;10000
186772;A_PREACCEPTED;17.11.2011 20:23;112;10000
186772;A_ACCEPTED;21.11.2011 12:38;11180;10000
186772;A_FINALIZED;21.11.2011 12:43;11180;10000
186772;A_CANCELLED;2011/12/06 17:42:24.036;11179;10000
186775;A_SUBMITTED;17.11.2011 20:22;112;25000
186775;A_PARTLYSUBMITTED;17.11.2011 20:22;112;25000
186775;A_DECLINED;17.11.2011 20:23;112;25000
186778;A_SUBMITTED;17.11.2011 20:28;112;35000
186778;A_PARTLYSUBMITTED;2011/11/17 20:28:20.013;112;35000
186778;A_PREACCEPTED;17.11.2011 20:29;112;35000
186778;A_ACCEPTED;18.11.2011 08:01;10939;35000
186778;A_FINALIZED;18.11.2011 08:06;10939;35000
186778;A_APPROVED;01.12.2011 11:13;10972;35000
186778;A_REGISTERED;01.12.2011 11:13;10972;35000
186778;A_ACTIVATED;01.12.2011 11:13;10972;35000
186781;A_SUBMITTED;17.11.2011 20:28;112;3000
186781;A_PARTLYSUBMITTED;17.11.2011 20:28;112;3000
186781;A_DECLINED;18.11.2011 07:34;10939;3000
186784;A_SUBMITTED;17.11.2011 20:30;112;8500
186784;A_PARTLYSUBMITTED;17.11.2011 20:30;112;8500
186784;A_PREACCEPTED;18.11.2011 07:35;10910;8500
186784;A_DECLINED;19.11.2011 09:20;10861;8500
186787;A_SUBMITTED;17.11.2011 20:47;112;20000
186787;A_PARTLYSUBMITTED;2011/11/17 20:47:35.093;112;20000
186787;A_PREACCEPTED;18.11.2011 07:32;10910;20000
186787;A_DECLINED;18.11.2011 09:17;10910;20000
186790;A_SUBMITTED;17.11.2011 21:05;112;2000
186790;A_PARTLYSUBMITTED;17.11.2011 21:05;112;2000
186790;A_DECLINED;2011/11/18 07:32:33.084;10939;2000
186793;A_SUBMITTED;17.11.2011 21:11;112;1500
186793;A_PARTLYSUBMITTED;17.11.2011 21:11;112;1500
186793;A_DECLINED;18.11.2011 07:25;10910;1500
186796;A_SUBMITTED;17.11.2011 21:17;112;5000
186796;A_PARTLYSUBMITTED;2011/11/17 21:17:02.000;112;5000
186796;A_DECLINED;18.11.2011 07:28;10910;5000
186799;A_SUBMITTED;17.11.2011 21:59;112;10000
186799;A_PARTLYSUBMITTED;17.11.2011 21:59;112;10000
186799;A_DECLINED;17.11.2011 22:00;112;10000
186802;A_SUBMITTED;17.11.2011 22:03;112;10000
186802;A_PARTLYSUBMITTED;17.11.2011 22:03;112;10000
186802;A_DECLINED;18.11.2011 07:03;10910;10000
186805;A_SUBMITTED;17.11.2011 22:10;112;2500
186805;A_PARTLYSUBMITTED;17.11.2011 22:10;112;2500
186805;A_DECLINED;17.11.2011 22:11;112;2500
186808;A_SUBMITTED;17.11.2011 22:54;112;37500
186808;A_PARTLYSUBMITTED;17.11.2011 22:54;112;37500
186808;A_PREACCEPTED;17.11.2011 22:55;112;37500
186808;A_ACCEPTED;18.11.2011 07:57;10910;37500
186808;A_FINALIZED;18.11.2011 07:59;10910;37500
186808;A_CANCELLED;12.12.2011 15:18;11180;37500
186811;A_SUBMITTED;17.11.2011 23:23;112;5000
186811;A_PARTLYSUBMITTED;17.11.2011 23:23;112;5000
186811;A_DECLINED;18.11.2011 07:02;10910;5000
186814;A_SUBMITTED;17.11.2011 23:42;112;5000
186814;A_PARTLYSUBMITTED;17.11.2011 23:42;112;5000
186814;A_DECLINED;2011/11/18 07:00:38.037;10910;5000
186817;A_SUBMITTED;18.11.2011 00:35;112;2500
186817;A_PARTLYSUBMITTED;18.11.2011 00:35;112;2500
186817;A_DECLINED;18.11.2011 00:36;112;2500
186820;A_SUBMITTED;18.11.2011 01:18;112;14000
186820;A_PARTLYSUBMITTED;18.11.2011 01:18;112;14000
186820;A_PREACCEPTED;18.11.2011 06:59;10910;14000
186820;A_DECLINED;18.11.2011 15:48;11203;14000
186823;A_SUBMITTED;18.11.2011 02:00;112;1000
186823;A_PARTLYSUBMITTED;18.11.2011 02:00;112;1000
186823;A_DECLINED;18.11.2011 02:01;112;1000
186839;A_SUBMITTED;18.11.2011 03:45;112;10000
186839;A_PARTLYSUBMITTED;18.11.2011 03:45;112;10000
186839;A_DECLINED;18.11.2011 06:57;10910;10000
186842;A_SUBMITTED;18.11.2011 05:00;112;25000
186842;A_PARTLYSUBMITTED;18.11.2011 05:00;112;25000
186842;A_DECLINED;18.11.2011 05:00;112;25000
186845;A_SUBMITTED;18.11.2011 05:11;112;2000
186845;A_PARTLYSUBMITTED;2011/11/18 05:11:25.042;112;2000
186845;A_DECLINED;18.11.2011 05:11;112;2000
186848;A_SUBMITTED;18.11.2011 05:33;112;7500
186848;A_PARTLYSUBMITTED;18.11.2011 05:33;112;7500
186848;A_PREACCEPTED;18.11.2011 05:33;112;7500
186848;A_ACCEPTED;18.11.2011 06:40;10910;7500
186848;A_FINALIZED;18.11.2011 06:42;10910;7500
186848;A_CANCELLED;19.12.2011 06:15;112;7500
186851;A_SUBMITTED;18.11.2011 05:36;112;5000
186851;A_PARTLYSUBMITTED;18.11.2011 05:36;112;5000
186851;A_PREACCEPTED;18.11.2011 06:40;10932;5000
186851;A_ACCEPTED;18.11.2011 08:40;10910;5000
186851;A_FINALIZED;2011/11/18 08:42:28.035;10910;5000
186851;A_CANCELLED;28.11.2011 16:46;10863;5000
186854;A_SUBMITTED;18.11.2011 05:59;112;5000
186854;A_PARTLYSUBMITTED;18.11.2011 05:59;112;5000
186854;A_DECLINED;18.11.2011 06:00;112;5000
186857;A_SUBMITTED;18.11.2011 06:01;112;5000
186857;A_PARTLYSUBMITTED;18.11.2011 06:01;112;5000
186857;A_DECLINED;18.11.2011 06:34;10932;5000
186860;A_SUBMITTED;2011/11/18 06:03:54.071;112;10000
186860;A_PARTLYSUBMITTED;18.11.2011 06:03;112;10000
186860;A_PREACCEPTED;18.11.2011 06:10;10932;10000
186860;A_DECLINED;18.11.2011 06:51;10932;10000
186863;A_SUBMITTED;18.11.2011 06:17;112;8500
186863;A_PARTLYSUBMITTED;18.11.2011 06:17;112;8500
186863;A_PREACCEPTED;18.11.2011 06:17;112;8500
186863;A_ACCEPTED;18.11.2011 10:39;10932;8500
186863;A_FINALIZED;18.11.2011 10:40;10932;8500
186863;A_ACTIVATED;02.12.2011 07:06;10809;8500
186863;A_APPROVED;02.12.2011 07:06;10809;8500
186863;A_REGISTERED;02.12.2011 07:06;10809;8500
186866;A_SUBMITTED;18.11.2011 06:19;112;7500
186866;A_PARTLYSUBMITTED;18.11.2011 06:19;112;7500
186866;A_DECLINED;18.11.2011 06:54;10910;7500
186869;A_SUBMITTED;18.11.2011 06:20;112;7500
186869;A_PARTLYSUBMITTED;2011/11/18 06:20:49.091;112;7500
186869;A_DECLINED;18.11.2011 06:21;112;7500
186872;A_SUBMITTED;18.11.2011 06:20;112;10500
186872;A_PARTLYSUBMITTED;18.11.2011 06:20;112;10500
186872;A_PREACCEPTED;18.11.2011 06:27;10629;10500
186872;A_ACCEPTED;18.11.2011 06:36;10629;10500
186872;A_FINALIZED;18.11.2011 06:37;10629;10500
186872;A_REGISTERED;18.11.2011 06:40;10629;10500
186872;A_APPROVED;18.11.2011 06:40;10629;10500
186872;A_ACTIVATED;18.11.2011 06:40;10629;10500
186875;A_SUBMITTED;18.11.2011 06:21;112;5000
186875;A_PARTLYSUBMITTED;18.11.2011 06:21;112;5000
186875;A_DECLINED;18.11.2011 06:22;112;5000
186878;A_SUBMITTED;18.11.2011 06:26;112;37000
186878;A_PARTLYSUBMITTED;2011/11/18 06:26:10.087;112;37000
186878;A_PREACCEPTED;18.11.2011 06:26;112;37000
186878;A_CANCELLED;19.12.2011 06:15;112;37000
186881;A_SUBMITTED;18.11.2011 06:26;112;25000
186881;A_PARTLYSUBMITTED;18.11.2011 06:26;112;25000
186881;A_PREACCEPTED;18.11.2011 06:27;112;25000
186881;A_CANCELLED;18.11.2011 10:25;11200;25000
186884;A_SUBMITTED;18.11.2011 06:31;112;21612
186884;A_PARTLYSUBMITTED;18.11.2011 06:31;112;21612
186884;A_PREACCEPTED;18.11.2011 06:47;10910;21612
186884;A_DECLINED;18.11.2011 10:35;11200;21612
186887;A_SUBMITTED;18.11.2011 06:34;112;15000
186887;A_PARTLYSUBMITTED;18.11.2011 06:34;112;15000
186887;A_DECLINED;18.11.2011 06:35;112;15000
186890;A_SUBMITTED;18.11.2011 06:34;112;5500
186890;A_PARTLYSUBMITTED;18.11.2011 06:34;112;5500
186890;A_DECLINED;18.11.2011 06:45;10910;5500
186893;A_SUBMITTED;2011/11/18 06:49:44.081;112;5000
186893;A_PARTLYSUBMITTED;18.11.2011 06:49;112;5000
186893;A_PREACCEPTED;18.11.2011 07:30;10910;5000
186893;A_CANCELLED;19.12.2011 06:15;112;5000
186896;A_SUBMITTED;2011/11/18 06:52:16.073;112;12500
186896;A_PARTLYSUBMITTED;18.11.2011 06:52;112;12500
186896;A_PREACCEPTED;18.11.2011 07:31;10939;12500
186896;A_CANCELLED;21.11.2011 08:12;11180;12500
186899;A_SUBMITTED;18.11.2011 06:55;112;4500
186899;A_PARTLYSUBMITTED;18.11.2011 06:55;112;4500
186899;A_DECLINED;18.11.2011 06:56;112;4500
186902;A_SUBMITTED;18.11.2011 06:57;112;5000
186902;A_PARTLYSUBMITTED;2011/11/18 06:57:36.044;112;5000
186902;A_PREACCEPTED;18.11.2011 06:58;112;5000
186902;A_CANCELLED;19.12.2011 06:15;112;5000
186905;A_SUBMITTED;18.11.2011 07:02;112;5000
186905;A_PARTLYSUBMITTED;18.11.2011 07:02;112;5000
186905;A_PREACCEPTED;18.11.2011 07:03;112;5000
186905;A_ACCEPTED;18.11.2011 11:00;11200;5000
186905;A_CANCELLED;18.11.2011 11:01;11200;5000
186908;A_SUBMITTED;18.11.2011 07:09;112;7500
186908;A_PARTLYSUBMITTED;18.11.2011 07:09;112;7500
186908;A_DECLINED;18.11.2011 07:19;10910;7500
186911;A_SUBMITTED;18.11.2011 07:18;112;1000
186911;A_PARTLYSUBMITTED;18.11.2011 07:18;112;1000
186911;A_DECLINED;18.11.2011 07:19;112;1000
186914;A_SUBMITTED;2011/11/18 07:41:23.034;112;25000
186914;A_PARTLYSUBMITTED;18.11.2011 07:41;112;25000
186914;A_PREACCEPTED;18.11.2011 07:42;112;25000
186914;A_ACCEPTED;18.11.2011 08:59;10910;25000
186914;A_FINALIZED;18.11.2011 09:04;10910;25000
186914;A_REGISTERED;30.11.2011 15:46;10138;25000
186914;A_APPROVED;30.11.2011 15:46;10138;25000
186914;A_ACTIVATED;30.11.2011 15:46;10138;25000
186917;A_SUBMITTED;18.11.2011 07:50;112;17500
186917;A_PARTLYSUBMITTED;18.11.2011 07:50;112;17500
186917;A_PREACCEPTED;18.11.2011 07:51;112;17500
186917;A_DECLINED;18.11.2011 09:36;10910;17500
186920;A_SUBMITTED;18.11.2011 07:54;112;30000
186920;A_PARTLYSUBMITTED;18.11.2011 07:54;112;30000
186920;A_PREACCEPTED;18.11.2011 07:54;112;30000
186920;A_DECLINED;18.11.2011 09:42;10910;30000
186923;A_SUBMITTED;18.11.2011 07:58;112;2000
186923;A_PARTLYSUBMITTED;18.11.2011 07:58;112;2000
186923;A_DECLINED;18.11.2011 07:58;112;2000
186926;A_SUBMITTED;18.11.2011 08:00;112;20000
186926;A_PARTLYSUBMITTED;18.11.2011 08:00;112;20000
186926;A_DECLINED;2011/11/18 08:01:08.023;112;20000
186929;A_SUBMITTED;18.11.2011 08:03;112;5000
186929;A_PARTLYSUBMITTED;18.11.2011 08:03;112;5000
186929;A_DECLINED;18.11.2011 08:35;10910;5000
186932;A_SUBMITTED;18.11.2011 08:03;112;5000
186932;A_PARTLYSUBMITTED;18.11.2011 08:03;112;5000
186932;A_DECLINED;18.11.2011 08:33;10910;5000
186935;A_SUBMITTED;2011/11/18 08:03:37.059;112;16000
186935;A_PARTLYSUBMITTED;18.11.2011 08:03;112;16000
186935;A_DECLINED;18.11.2011 08:04;112;16000
186938;A_SUBMITTED;18.11.2011 08:05;112;6000
186938;A_PARTLYSUBMITTED;2011/11/18 08:05:23.037;112;6000
186938;A_PREACCEPTED;18.11.2011 08:05;112;6000
186938;A_ACCEPTED;18.11.2011 11:34;11200;6000
186938;A_FINALIZED;18.11.2011 11:39;11200;6000
186938;A_DECLINED;28.11.2011 07:10;10809;6000
186941;A_SUBMITTED;18.11.2011 08:18;112;10000
186941;A_PARTLYSUBMITTED;18.11.2011 08:18;112;10000
186941;A_DECLINED;18.11.2011 08:18;112;10000
186944;A_SUBMITTED;18.11.2011 08:21;112;500
186944;A_PARTLYSUBMITTED;18.11.2011 08:21;112;500
186944;A_DECLINED;18.11.2011 08:21;112;500
186947;A_SUBMITTED;18.11.2011 08:24;112;4500
186947;A_PARTLYSUBMITTED;18.11.2011 08:24;112;4500
186947;A_DECLINED;18.11.2011 08:24;112;4500
186950;A_SUBMITTED;18.11.2011 08:28;112;7500
186950;A_PARTLYSUBMITTED;18.11.2011 08:28;112;7500
186950;A_PREACCEPTED;18.11.2011 08:32;10910;7500
186950;A_ACCEPTED;21.11.2011 16:46;11119;7500
186950;A_FINALIZED;21.11.2011 16:48;11119;7500
186950;A_APPROVED;08.12.2011 08:38;10809;7500
186950;A_REGISTERED;08.12.2011 08:38;10809;7500
186950;A_ACTIVATED;08.12.2011 08:38;10809;7500
186953;A_SUBMITTED;18.11.2011 08:30;112;5000
186953;A_PARTLYSUBMITTED;18.11.2011 08:30;112;5000
186953;A_PREACCEPTED;18.11.2011 08:31;112;5000
186953;A_CANCELLED;18.11.2011 11:52;11200;5000
186956;A_SUBMITTED;18.11.2011 08:37;112;5000
186956;A_PARTLYSUBMITTED;18.11.2011 08:37;112;5000
186956;A_DECLINED;18.11.2011 08:38;112;5000
186959;A_SUBMITTED;18.11.2011 08:47;112;5000
186959;A_PARTLYSUBMITTED;18.11.2011 08:47;112;5000
186959;A_DECLINED;18.11.2011 09:42;11120;5000
186962;A_SUBMITTED;18.11.2011 09:01;112;1500
186962;A_PARTLYSUBMITTED;18.11.2011 09:01;112;1500
186962;A_DECLINED;18.11.2011 09:48;10910;1500
186965;A_SUBMITTED;2011/11/18 09:10:22.005;112;2500
186965;A_PARTLYSUBMITTED;18.11.2011 09:10;112;2500
186965;A_DECLINED;18.11.2011 09:47;11120;2500
186968;A_SUBMITTED;18.11.2011 09:36;112;15000
186968;A_PARTLYSUBMITTED;18.11.2011 09:36;112;15000
186968;A_PREACCEPTED;18.11.2011 09:37;112;15000
186968;A_ACCEPTED;18.11.2011 12:40;10939;15000
186968;A_FINALIZED;18.11.2011 12:43;10939;15000
186968;A_CANCELLED;26.11.2011 08:33;11000;15000
186971;A_SUBMITTED;18.11.2011 09:42;112;6500
186971;A_PARTLYSUBMITTED;18.11.2011 09:42;112;6500
186971;A_DECLINED;18.11.2011 09:42;112;6500
186974;A_SUBMITTED;18.11.2011 09:42;112;5000
186974;A_PARTLYSUBMITTED;18.11.2011 09:42;112;5000
186974;A_DECLINED;18.11.2011 09:42;112;5000
186977;A_SUBMITTED;18.11.2011 09:44;112;5000
186977;A_PARTLYSUBMITTED;18.11.2011 09:44;112;5000
186977;A_DECLINED;18.11.2011 09:45;112;5000
186980;A_SUBMITTED;18.11.2011 09:48;112;2500
186980;A_PARTLYSUBMITTED;18.11.2011 09:48;112;2500
186980;A_DECLINED;21.11.2011 13:36;10188;2500
186983;A_SUBMITTED;2011/11/18 10:00:16.015;112;8000
186983;A_PARTLYSUBMITTED;18.11.2011 10:00;112;8000
186983;A_PREACCEPTED;18.11.2011 10:00;112;8000
186983;A_ACCEPTED;25.11.2011 17:20;11202;8000
186983;A_FINALIZED;25.11.2011 17:28;11202;8000
186983;A_REGISTERED;27.12.2011 06:19;10609;8000
186983;A_APPROVED;27.12.2011 06:19;10609;8000
186983;A_ACTIVATED;27.12.2011 06:19;10609;8000
186986;A_SUBMITTED;18.11.2011 10:01;112;5000
186986;A_PARTLYSUBMITTED;18.11.2011 10:01;112;5000
186986;A_DECLINED;18.11.2011 12:44;10932;5000
186989;A_SUBMITTED;18.11.2011 10:12;112;15000
186989;A_PARTLYSUBMITTED;18.11.2011 10:13;112;15000
186989;A_DECLINED;18.11.2011 10:17;10939;15000
186992;A_SUBMITTED;18.11.2011 10:28;112;10000
186992;A_PARTLYSUBMITTED;2011/11/18 10:28:18.031;112;10000
186992;A_DECLINED;2011/11/18 10:28:50.026;112;10000
186995;A_SUBMITTED;18.11.2011 10:30;112;8000
186995;A_PARTLYSUBMITTED;2011/11/18 10:30:29.028;112;8000
186995;A_PREACCEPTED;2011/11/18 10:31:09.053;112;8000
186995;A_ACCEPTED;18.11.2011 12:21;11200;8000
186995;A_FINALIZED;18.11.2011 12:24;11200;8000
186995;A_CANCELLED;06.12.2011 17:48;11181;8000
186998;A_SUBMITTED;18.11.2011 10:32;112;200
186998;A_PARTLYSUBMITTED;18.11.2011 10:32;112;200
186998;A_DECLINED;18.11.2011 12:45;10932;200
187001;A_SUBMITTED;18.11.2011 10:42;112;1200
187001;A_PARTLYSUBMITTED;18.11.2011 10:42;112;1200
187001;A_DECLINED;18.11.2011 13:25;10629;1200
187004;A_SUBMITTED;18.11.2011 11:00;112;5000
187004;A_PARTLYSUBMITTED;18.11.2011 11:00;112;5000
187004;A_PREACCEPTED;18.11.2011 11:01;112;5000
187004;A_ACCEPTED;18.11.2011 15:21;11122;5000
187004;A_FINALIZED;18.11.2011 15:23;11122;5000
187004;A_APPROVED;2011/12/06 11:50:45.071;10138;5000
187004;A_REGISTERED;2011/12/06 11:50:45.071;10138;5000
187004;A_ACTIVATED;2011/12/06 11:50:45.072;10138;5000
187007;A_SUBMITTED;18.11.2011 11:01;112;5000
187007;A_PARTLYSUBMITTED;18.11.2011 11:01;112;5000
187007;A_DECLINED;18.11.2011 13:29;10629;5000
187010;A_SUBMITTED;18.11.2011 11:14;112;10000
187010;A_PARTLYSUBMITTED;2011/11/18 11:14:50.043;112;10000
187010;A_PREACCEPTED;18.11.2011 11:15;112;10000
187010;A_ACCEPTED;18.11.2011 13:48;11200;10000
187010;A_FINALIZED;2011/11/18 13:50:50.007;11200;10000
187010;A_DECLINED;05.12.2011 08:02;10609;10000
187013;A_SUBMITTED;18.11.2011 11:16;112;3000
187013;A_PARTLYSUBMITTED;18.11.2011 11:16;112;3000
187013;A_DECLINED;18.11.2011 13:21;10629;3000
187016;A_SUBMITTED;18.11.2011 11:17;112;30000
187016;A_PARTLYSUBMITTED;18.11.2011 11:17;112;30000
187016;A_DECLINED;2011/11/18 11:17:40.077;112;30000
187019;A_SUBMITTED;18.11.2011 11:18;112;15000
187019;A_PARTLYSUBMITTED;18.11.2011 11:18;112;15000
187019;A_PREACCEPTED;18.11.2011 13:24;10629;15000
187019;A_ACCEPTED;19.11.2011 08:57;10862;15000
187019;A_FINALIZED;19.11.2011 09:01;10862;15000
187019;A_CANCELLED;2011/12/15 12:07:50.036;11179;15000
187022;A_SUBMITTED;18.11.2011 11:24;112;25000
187022;A_PARTLYSUBMITTED;18.11.2011 11:24;112;25000
187022;A_DECLINED;18.11.2011 11:24;112;25000
187025;A_SUBMITTED;18.11.2011 11:29;112;17500
187025;A_PARTLYSUBMITTED;18.11.2011 11:29;112;17500
187025;A_PREACCEPTED;18.11.2011 11:29;112;17500
187025;A_ACCEPTED;18.11.2011 14:16;11200;17500
187025;A_FINALIZED;18.11.2011 14:18;11200;17500
187025;A_CANCELLED;06.12.2011 13:35;11121;17500
187028;A_SUBMITTED;2011/11/18 11:33:33.095;112;2000
187028;A_PARTLYSUBMITTED;18.11.2011 11:33;112;2000
187028;A_DECLINED;18.11.2011 11:34;112;2000
187031;A_SUBMITTED;18.11.2011 11:33;112;5000
187031;A_PARTLYSUBMITTED;18.11.2011 11:33;112;5000
187031;A_PREACCEPTED;18.11.2011 11:34;112;5000
187031;A_ACCEPTED;21.11.2011 07:11;11180;5000
187031;A_FINALIZED;21.11.2011 07:16;11180;5000
187031;A_DECLINED;30.11.2011 07:15;10609;5000
187034;A_SUBMITTED;18.11.2011 11:38;112;25000
187034;A_PARTLYSUBMITTED;2011/11/18 11:38:36.085;112;25000
187034;A_PREACCEPTED;18.11.2011 13:20;10629;25000
187034;A_ACCEPTED;18.11.2011 13:32;11200;25000
187034;A_FINALIZED;18.11.2011 13:35;11200;25000
187034;A_CANCELLED;01.12.2011 15:13;11180;25000
187037;A_SUBMITTED;18.11.2011 11:51;112;8000
187037;A_PARTLYSUBMITTED;18.11.2011 11:51;112;8000
187037;A_PREACCEPTED;18.11.2011 11:51;112;8000
187037;A_ACCEPTED;18.11.2011 14:29;11201;8000
187037;A_FINALIZED;18.11.2011 14:32;11201;8000
187037;A_APPROVED;01.12.2011 07:17;10609;8000
187037;A_REGISTERED;01.12.2011 07:17;10609;8000
187037;A_ACTIVATED;01.12.2011 07:17;10609;8000
187040;A_SUBMITTED;2011/11/18 12:08:09.098;112;5000
187040;A_PARTLYSUBMITTED;18.11.2011 12:08;112;5000
187040;A_PREACCEPTED;18.11.2011 12:08;112;5000
187040;A_ACCEPTED;18.11.2011 15:31;10909;5000
187040;A_FINALIZED;18.11.2011 15:34;10909;5000
187040;A_DECLINED;28.11.2011 13:13;10609;5000
187043;A_SUBMITTED;18.11.2011 12:11;112;5000
187043;A_PARTLYSUBMITTED;18.11.2011 12:11;112;5000
187043;A_PREACCEPTED;18.11.2011 12:12;112;5000
187043;A_ACCEPTED;18.11.2011 16:16;11200;5000
187043;A_FINALIZED;18.11.2011 16:18;11200;5000
187043;A_CANCELLED;19.12.2011 06:15;112;5000
187046;A_SUBMITTED;18.11.2011 12:14;112;4000
187046;A_PARTLYSUBMITTED;18.11.2011 12:14;112;4000
187046;A_DECLINED;18.11.2011 13:30;10629;4000
187049;A_SUBMITTED;18.11.2011 12:16;112;7500
187049;A_PARTLYSUBMITTED;18.11.2011 12:16;112;7500
187049;A_PREACCEPTED;18.11.2011 12:17;112;7500
187049;A_ACCEPTED;18.11.2011 13:44;10932;7500
187049;A_FINALIZED;18.11.2011 13:50;10932;7500
187049;A_CANCELLED;14.01.2012 06:15;112;7500
187052;A_SUBMITTED;2011/11/18 12:38:10.088;112;20000
187052;A_PARTLYSUBMITTED;18.11.2011 12:38;112;20000
187052;A_DECLINED;18.11.2011 12:38;112;20000
187055;A_SUBMITTED;18.11.2011 12:52;112;32000
187055;A_PARTLYSUBMITTED;18.11.2011 12:52;112;32000
187055;A_PREACCEPTED;18.11.2011 13:23;10629;32000
187055;A_DECLINED;24.11.2011 12:01;10982;32000
187058;A_SUBMITTED;18.11.2011 12:53;112;6000
187058;A_PARTLYSUBMITTED;18.11.2011 12:53;112;6000
187058;A_DECLINED;18.11.2011 13:26;10629;6000
187061;A_SUBMITTED;18.11.2011 13:00;112;37500
187061;A_PARTLYSUBMITTED;18.11.2011 13:00;112;37500
187061;A_PREACCEPTED;18.11.2011 13:02;11200;37500
187061;A_ACCEPTED;2011/11/18 13:08:40.056;11200;37500
187061;A_FINALIZED;18.11.2011 13:13;11200;37500
187061;A_CANCELLED;19.12.2011 06:15;112;37500
187064;A_SUBMITTED;18.11.2011 13:02;112;20000
187064;A_PARTLYSUBMITTED;18.11.2011 13:02;112;20000
187064;A_PREACCEPTED;18.11.2011 13:25;10629;20000
187064;A_ACCEPTED;18.11.2011 16:32;11200;20000
187064;A_FINALIZED;18.11.2011 16:33;11200;20000
187064;A_CANCELLED;26.11.2011 07:18;10913;20000
187067;A_SUBMITTED;18.11.2011 13:08;112;500
